timestamp,bid,ask,last,buyVolume,sellVolume,buySellVolumeRatio
1516138706037,10200,10200.00000004,10200.00000004,5.330011990000002,17.288819399999998,0.30829242105449967
1516138710985,10200,10200.00000004,10200,3.3684413600000003,15.35113138,0.21942626094572584
1516138715914,10200,10200.00000004,10200,3.3684413600000003,15.35113138,0.21942626094572584
1516138720990,10190,10200,10200,3.3684413600000003,15.35113138,0.21942626094572584
1516138725931,10165.00000004,10200,10200,3.3684413600000003,15.35113138,0.21942626094572584
1516138730941,10165.00000004,10200,10200,6.504704809999999,8.848230010000004,0.7351419213389092
1516138735946,10160.00000001,10190,10160.00000001,6.504704809999999,8.848230010000004,0.7351419213389092
1516138740949,10160,10165.00000004,10160,6.504704809999999,8.848230010000004,0.7351419213389092
1516138745919,10152,10160.00000001,10160.00000001,6.504704809999999,8.848230010000004,0.7351419213389092
1516138750951,10150.00000006,10152,10152,6.504704809999999,8.848230010000004,0.7351419213389092
1516138756173,10150.00000006,10150.20000008,10150.20000008,6.504704809999999,8.848230010000004,0.7351419213389092
1516138761001,10150,10150.00000006,10152,6.504704809999999,8.848230010000004,0.7351419213389092
1516138766027,10142.238,10150.20000008,10157.40263711,5.658896430000001,5.906207160000001,0.9581269800905527
1516138771607,10150.20000007,10150.20000008,10150.20000008,5.658896430000001,5.906207160000001,0.9581269800905527
1516138776023,10150.20000007,10150.20000008,10150.20000008,5.658896430000001,5.906207160000001,0.9581269800905527
1516138781140,10124,10150.20000007,10150.20000007,5.658896430000001,5.906207160000001,0.9581269800905527
1516138785932,10150.00000001,10150.20000007,10150.20000007,5.658896430000001,5.906207160000001,0.9581269800905527
1516138791024,10175,10184.2715447,10175,5.658896430000001,5.906207160000001,0.9581269800905527
1516138796012,10150.4,10190,10150.4,22.850072780000005,14.226958059999998,1.6061109257251869
1516138800950,10175,10200.00000004,10175,22.850072780000005,14.226958059999998,1.6061109257251869
1516138805963,10150.21000007,10200.00000004,10150.21000007,22.850072780000005,14.226958059999998,1.6061109257251869
1516138810931,10200.00000004,10204.99999999,10200.00000004,22.850072780000005,14.226958059999998,1.6061109257251869
1516138815942,10170.20000007,10175,10170.20000007,22.850072780000005,14.226958059999998,1.6061109257251869
1516138830978,10200,10240,10200,17.398041810000006,9.370630759999997,1.85665642533545
1516138835339,10202,10240.87200001,10200.00000005,17.398041810000006,9.370630759999997,1.85665642533545
1516138835990,10202,10240.87200001,10200.00000005,17.398041810000006,9.370630759999997,1.85665642533545
1516138840940,10201,10250.49183892,10201,17.398041810000006,9.370630759999997,1.85665642533545
1516138845959,10201,10250.49183892,10201,6.5795995099999995,7.609520899999999,0.8646535828556566
1516138850977,10185.938,10200,10180.00000001,6.5795995099999995,7.609520899999999,0.8646535828556566
1516138855944,10185.938,10200,10180.00000001,6.5795995099999995,7.609520899999999,0.8646535828556566
1516138861211,10185.938,10200,10180.00000001,10.468684719999999,14.704998069999998,0.7119133691936622
1516138866054,10185.938,10200,10180.00000001,10.468684719999999,14.704998069999998,0.7119133691936622
1516138870996,10260,10270.5,10260,10.468684719999999,14.704998069999998,0.7119133691936622
1516138875977,10260,10270.5,10260,10.468684719999999,14.704998069999998,0.7119133691936622
1516138881040,10209.85,10270.5,10209.85,8.460732789999998,16.603137350000004,0.5095863879003564
1516138885981,10287.66400003,10301.25,10287.66400003,8.460732789999998,16.603137350000004,0.5095863879003564
1516138891005,10301.25,10301.65000004,10301.25,8.460732789999998,16.603137350000004,0.5095863879003564
1516138895979,10315.4946,10333,10333,8.460732789999998,16.603137350000004,0.5095863879003564
1516138903539,10315.4946,10333,10333,7.69170103,15.50690666,0.49601775509752116
1516138905986,10315.4946,10333,10333,7.69170103,15.50690666,0.49601775509752116
1516138910990,10334.2,10359.21800004,10332.91998262,2.8565916600000003,17.91557895,0.15944735405829574
1516138915972,10359.21800004,10400,10359.21800004,2.8565916600000003,17.91557895,0.15944735405829574
1516138920986,10405,10409.79404508,10409.79404508,2.8565916600000003,17.91557895,0.15944735405829574
1516138926027,10360,10360.80389544,10360.80389544,2.8565916600000003,17.91557895,0.15944735405829574
1516138931142,10360.00000001,10360.80389544,10360.80389544,2.8565916600000003,17.91557895,0.15944735405829574
1516138936024,10391.08,10398.078,10391.08,2.8565916600000003,17.91557895,0.15944735405829574
1516138940961,10398.078,10409.79404508,10391.08,2.8565916600000003,17.91557895,0.15944735405829574
1516138945988,10400,10409.79404508,10400,2.8565916600000003,17.91557895,0.15944735405829574
1516138951013,10446.50703892,10552.317,10446.50703892,6.324480149999999,11.638017799999997,0.5434327613762544
1516138957001,10436.84450004,10552.31699999,10552.317,6.324480149999999,11.638017799999997,0.5434327613762544
1516138961037,10552.31,10581.825,10552.31,6.324480149999999,11.638017799999997,0.5434327613762544
1516138965998,10450,10552.317,10450,6.324480149999999,11.638017799999997,0.5434327613762544
1516138970995,10450,10552.317,10450,6.324480149999999,11.638017799999997,0.5434327613762544
1516138976481,10450,10552.317,10450,13.624780650000002,3.824041179999998,3.5629272825979372
1516138981007,10450,10552.317,10450,13.624780650000002,3.824041179999998,3.5629272825979372
1516138985972,10450,10468.156,10450,13.624780650000002,3.824041179999998,3.5629272825979372
1516138990976,10450,10468.156,10450,13.624780650000002,3.824041179999998,3.5629272825979372
1516138995977,10450,10468.156,10468.156,13.624780650000002,3.824041179999998,3.5629272825979372
1516139001190,10450,10468.156,10468.156,7.3415247699999995,6.216218690000003,1.1810274277850408
1516139006037,10450,10468.15503355,10450,7.3415247699999995,6.216218690000003,1.1810274277850408
1516139010980,10455.225,10468.15503355,10450,7.3415247699999995,6.216218690000003,1.1810274277850408
1516139016172,10450.00000001,10468.15599999,10450.00000001,7.3415247699999995,6.216218690000003,1.1810274277850408
1516139021143,10446.50703893,10448.8,10446.50703892,7.3415247699999995,6.216218690000003,1.1810274277850408
1516139028190,10402.346,10446.50703891,10446.50703891,7.3415247699999995,6.216218690000003,1.1810274277850408
1516139032543,10390.15503355,10446.50703891,10402.346,7.3415247699999995,6.216218690000003,1.1810274277850408
1516139036008,10402.34600001,10446.50703891,10446.50703891,5.53504002,6.403959790000001,0.8643152364328008
1516139041505,10393.37225004,10446.5070389,10393.37225003,5.53504002,6.403959790000001,0.8643152364328008
1516139046007,10393.37225004,10446.50703891,10393.37225004,5.53504002,6.403959790000001,0.8643152364328008
1516139050999,10393.37225005,10446.5,10446.5,6.271144949999999,5.494556889999999,1.1413377048499356
