timestamp,bid,ask,last,buyVolume,sellVolume,buySellVolumeRatio
1516114916625,1086.67,1090,1082.18148,0.49999999999999994,0,
1516114921172,1086.67,1090,1082.18148,0.49999999999999994,0,
1516114921181,1086.67,1090,1082.18148,0.49999999999999994,0,
1516114926652,1086.67,1090,1082.18148,0.39358709,0,
1516114927748,1086.67,1090,1082.18148,0.36739692999999995,0,
1516114928310,1086.67,1090,1082.18148,0.39358709,0,
1516114929939,1086.67,1090,1082.18148,0.39358709,0,
1516114931656,1090.545,1092.37,1090,0.17785143999999997,0,
1516114943840,1090.55,1095,1090,0.026190159999999997,0,
1516114946501,1090.55,1095,1090,0.026190159999999997,0,
1516114946839,1090.55,1095,1095,0.026190159999999997,0,
1516114946917,1090.55,1095,1095,0.026190159999999997,0,
1516114947618,1090.55,1095,1095,0.026190159999999997,0,
1516114948685,1090.55,1095,1095,0.026190159999999997,0,
1516114959654,1090.55,1095,1095,0.076,0,
1516114959973,1090.55,1095,1095,0.076,0,
1516114963642,1090.55,1095,1095,0.076,0,
1516114963689,1090.55,1095,1095,0.076,0,
1516114963694,1090.55,1095,1095,0.076,0,
1516114963699,1090.55,1095,1095,0.076,0,
1516114964852,1090.55,1095,1095,0.076,0,
1516114967878,1090.55,1095,1095,0.076,0,
1516114970080,1090.55,1095,1095,0.076,0,
1516114972691,1090.55,1095,1095,0.076,0,
1516114974658,1090.55,1095,1095,0.076,0,
1516114976557,1090.55,1094,1094,0.076,0,
1516114976638,1090.55,1094,1094,0.076,0,
1516114978719,1090.55,1094,1094,0.076,0,
1516114980676,1090.55,1094,1094,0.076,0,
1516114982789,1090.55,1093.99999999,1094,0.076,0,
1516114984820,1090.55,1094,1094,0.076,0,
1516114987113,1090.55,1094,1094,0.076,0,
1516114988648,1090.55,1094,1094,0.076,0,
1516114990685,1090.55,1094,1094,1.45278159,0,
1516114994693,1090.55,1094,1094,1.45278159,0,
1516114995688,1090.55,1094,1094,1.45278159,0,
1516114996664,1090.55,1094,1094,1.45278159,0,
1516114998691,1090.55,1094,1094,1.45278159,0,
1516115003199,1090.55,1094,1094,1.45278159,0,
1516115004665,1090.55,1094,1094,1.41278159,0,
1516115006633,1086.80000011,1094.999,1094.999,1.41278159,0,
1516115006673,1086.80000011,1094.999,1094.999,5.46721786,0,
1516115008726,1086.80000011,1094.999,1094.999,5.46721786,0,
1516115010955,1086.67,1092.99,1092.99,5.46721786,0,
1516115012886,1086.67,1092.99,1092.99,5.46721786,0,
1516115014746,1086.67,1092.99,1092.99,5.46721786,0,
1516115016807,1086.67,1093.36,1092.99,5.46721786,0,
1516115018685,1086.67,1093.36,1092.99,5.45810827,0,
1516115020671,1086.67,1092.57,1092.99,5.45810827,0,
1516115022787,1086.67,1092.57,1092.99,5.45810827,0,
1516115024669,1086.67,1092.57,1092.99,4.05443627,0,
1516115026759,1087.0600001,1094.04,1092.99,4.05443627,0,
1516115028706,1087.0600001,1094.04,1092.99,10.683874999999999,6.85127607,1.5593992842854454
1516115032928,1087.0600001,1094.04,1092.99,10.683874999999999,6.85127607,1.5593992842854454
1516115035668,1088.34,1097.999,1087.06000001,8.619492999999999,6.85127607,1.2580857802158305
1516115036696,1088.34,1097.999,1087.06000001,8.619492999999999,6.85127607,1.2580857802158305
1516115036846,1087.0600001,1094.04,1092.99,8.619492999999999,6.85127607,1.2580857802158305
1516115038712,1088.34,1097.999,1087.06000001,8.619492999999999,6.85127607,1.2580857802158305
1516115040696,1088.34,1097.999,1087.06000001,8.619492999999999,6.85127607,1.2580857802158305
1516115044751,1088.34,1097.999,1087.06000001,6.6294387299999995,6.85127607,0.9676210186637537
1516115046791,1088.34,1097.999,1087.06000001,6.6294387299999995,6.85127607,0.9676210186637537
1516115047471,1089.97000001,1096.97,1088.51000001,6.6294387299999995,6.85127607,0.9676210186637537
1516115048832,1090.17,1100,1100,6.6294387299999995,6.85127607,0.9676210186637537
1516115050839,1089.971,1099.99999999,1100,6.6294387299999995,6.85127607,0.9676210186637537
1516115053293,1090.5,1099.99999999,1100,6.6294387299999995,6.85127607,0.9676210186637537
1516115055416,1091.99,1100,1100,6.6294387299999995,6.85127607,0.9676210186637537
1516115058744,1091.99,1100,1100,11.63533034,11.040512669999998,1.0538759102750979
1516115060761,1091.99,1100,1100,11.6234915,4.2272365999999995,2.749666649839283
1516115062768,1090,1097.44,1091.99,0.90535218,0,
1516115062786,1091.99,1100,1100,5.91124379,4.2272365999999995,1.398370696828278
1516115065831,1090.15,1097.44,1091.99,5.093655310000001,4.2272365999999995,1.2049610163765145
1516115067804,1091.03,1097.22,1091.99,5.093655310000001,4.2272365999999995,1.2049610163765145
1516115070723,1090,1097.22,1091.99,5.005891610000001,4.2272365999999995,1.184199533567627
1516115071654,1090,1097.22,1091.99,5.005891610000001,4.2272365999999995,1.184199533567627
1516115072923,1090.001,1096,1091.99,5.005891610000001,4.2272365999999995,1.184199533567627
1516115075740,1090.00100001,1096.71,1096,5.005891610000001,4.2272365999999995,1.184199533567627
1516115076709,1090.00100001,1096.71,1096,5.005891610000001,4.2272365999999995,1.184199533567627
1516115078850,1090.52000001,1096.99,1096,5.005891610000001,4.2272365999999995,1.184199533567627
1516115080957,1090.52000001,1096.99,1096,15.729382199999996,4.7807527599999995,3.2901475959196014
1516115082822,1090.52000001,1096.99,1096,15.729382199999996,4.7807527599999995,3.2901475959196014
1516115086067,1090.76,1097.44,1096,15.729382199999996,4.7807527599999995,3.2901475959196014
1516115087223,1090.76,1097.44,1096,15.729382199999996,4.7807527599999995,3.2901475959196014
1516115090729,1090.81000001,1097.44,1096,10.723490589999997,4.665352759999999,2.298537997371071
1516115092859,1090.81000001,1097.44,1096,10.723490589999997,4.665352759999999,2.298537997371071
1516115095151,1090.81000001,1097.44,1096,10.723490589999997,4.665352759999999,2.298537997371071
1516115096735,1090.81000001,1097.44,1096,10.723490589999997,4.665352759999999,2.298537997371071
1516115097579,1092.03,1097.44,1096,10.723490589999997,4.665352759999999,2.298537997371071
1516115098735,1091.16000001,1097.44,1096,10.723490589999997,4.665352759999999,2.298537997371071
1516115100721,1092.03,1097.44,1096,10.723490589999997,4.665352759999999,2.298537997371071
1516115104711,1092.03,1097.44,1096,10.723490589999997,0.55351616,19.373401112625142
1516115106718,1092.03,1097.44,1096,10.723490589999997,0.55351616,19.373401112625142
1516115107637,1092.03,1092.61945,1092.61945,1.65530877,0.55351616,2.9905337723111822
1516115110716,1092.03,1092.61945,1092.61945,1.65530877,0.55351616,2.9905337723111822
1516115112761,1092.03,1092.61945,1092.61945,1.65530877,0.55351616,2.9905337723111822
1516115115057,1092.03,1092.61945,1092.61945,1.65530877,0.55351616,2.9905337723111822
1516115115479,1092.03,1092.61945,1092.61945,1.65530877,0.55351616,2.9905337723111822
1516115116803,1092.03,1092.61945,1092.61945,1.65530877,0.55351616,2.9905337723111822
1516115118703,1092.03,1092.61945,1092.61945,1.65530877,0,
1516115122723,1092.03,1092.61945,1092.61945,2.8028977900000003,9.59179042,0.29221841463045645
1516115124751,1092.03,1092.61945,1092.61945,2.8028977900000003,9.59179042,0.29221841463045645
1516115125715,1092.03,1092.48,1092.03,2.8028977900000003,9.59179042,0.29221841463045645
1516115126735,1092.03,1092.35,1092.03,2.8028977900000003,9.59179042,0.29221841463045645
1516115128778,1092.03,1092.35,1092.03,2.8028977900000003,9.59179042,0.29221841463045645
1516115131709,1092.03,1092.22,1092.03,2.8028977900000003,9.59179042,0.29221841463045645
1516115132759,1092.03,1092.22,1092.03,1.14758902,9.59179042,0.11964283723371846
1516115134856,1092.03,1092.55,1092.03,1.14758902,9.59179042,0.11964283723371846
1516115136788,1092.03,1092.55,1092.03,1.14758902,9.59179042,0.11964283723371846
1516115138758,1092.03,1092.55,1092.03,1.14758902,9.59179042,0.11964283723371846
1516115142740,1092.03,1092.55,1092.03,1.14758902,9.59179042,0.11964283723371846
1516115144721,1092.03,1092.55,1092.03,1.14758902,9.59179042,0.11964283723371846
1516115145848,1093,1097.43999999,1093,1.14758902,9.59179042,0.11964283723371846
1516115147252,1093,1097.43999999,1093,1.65737065,15.19821623,0.10905034017929617
1516115148755,1093,1097.43999999,1093,1.65737065,15.19821623,0.10905034017929617
1516115150761,1093,1097.43999999,1093,1.65737065,15.19821623,0.10905034017929617
1516115152767,1093,1097.44,1093,1.65737065,15.19821623,0.10905034017929617
1516115155076,1093,1097.44,1093,1.65737065,15.19821623,0.10905034017929617
1516115157888,1093,1097.44,1093,1.65737065,15.19821623,0.10905034017929617
1516115158742,1093,1097.44,1093,1.65737065,15.19821623,0.10905034017929617
1516115160829,1093,1097.44,1093,0.80978163,14.64613055,0.05528980007623925
1516115162768,1093,1097.43999999,1093,0.80978163,6.158723169999999,0.13148531077749354
1516115164878,1093,1097.44,1093,0.80978163,5.606425809999999,0.14443812465254047
1516115166870,1093,1097.44,1093,0.50978163,5.606425809999999,0.09092809702229879
1516115168755,1093,1097.44,1093,0.50978163,5.606425809999999,0.09092809702229879
1516115170813,1093.0000001,1097.44,1093,0.50978163,5.606425809999999,0.09092809702229879
1516115187287,1093.0000001,1097.43999999,1093.0000001,0.50978163,3.01211947,0.16924349617513676
1516115188784,1093.0000001,1097.43999999,1093.0000001,0.50978163,3.01211947,0.16924349617513676
1516115188801,1093.0000001,1097.43999998,1093.0000001,0.50978163,3.01211947,0.16924349617513676
1516115189738,1093.0000001,1097.43999998,1093.0000001,0.50978163,2.4604953800000002,0.20718658289047465
1516115189747,1093.0000001,1097.43999998,1093.0000001,0.50978163,2.4604953800000002,0.20718658289047465
1516115190819,1093.0000001,1097.43999998,1093.0000001,0.24978163,2.26049538,0.11049862442098864
1516115207858,1093.0000001,1097.43999999,1093.0000001,0.55785801,43.24379503000001,0.012900301872511209
1516115209853,1093.0000001,1097.43999999,1093.0000001,0.55785801,43.043795030000005,0.012960242227972527
1516115210125,1093.0000001,1097.43999999,1093.0000001,0.55785801,43.043795030000005,0.012960242227972527
1516115210947,1093.0000001,1097.43999999,1093.0000001,0.55785801,43.043795030000005,0.012960242227972527
1516115210953,1093.0000001,1097.43999999,1093.0000001,0.55785801,43.043795030000005,0.012960242227972527
1516115210959,1093.0000001,1097.43999999,1093.0000001,0.55785801,43.043795030000005,0.012960242227972527
1516115211050,1093.0000001,1097.43999999,1093.0000001,0.55785801,43.043795030000005,0.012960242227972527
1516115212819,1093.0000001,1097.439,1093.0000001,0.55785801,42.490794550000004,0.013128914530971038
1516115214855,1093.0000001,1097.43899999,1093.0000001,0.55785801,42.490794550000004,0.013128914530971038
1516115216893,1093,1097.43899999,1093,0.55785801,42.29079455,0.013191003288917872
1516115218974,1093,1097.43899999,1093,0.55785801,42.29079455,0.013191003288917872
1516115220852,1093,1097.43899999,1093,0.55785801,26.390994550000002,0.021138195794140693
1516115222851,1093,1097.439,1097.43899999,0.55785801,21.719228550000004,0.02568498272006995
1516115225149,1093,1097.439,1093,0.55785801,21.719228550000004,0.02568498272006995
1516115226943,1090,1092.08,1093,0.55785801,21.719228550000004,0.02568498272006995
1516115228810,1090,1092.99,1093,0.55785801,21.719228550000004,0.02568498272006995
1516115232820,1090,1092.99,1093,0.55785801,15.354407550000001,0.03633210908225502
1516115232976,1090,1090.01,1093,0.55785801,15.354407550000001,0.03633210908225502
1516115234880,1090,1090.01,1093,0.55785801,11.00722855,0.05068105994764686
1516115236994,1090,1090.01,1090,0.55785801,11.00722855,0.05068105994764686
1516115238810,1090,1090.88,1090,0,19.5258435,0
1516115240841,1090,1092.99,1090,0,8.525843499999999,0
1516115243212,1090,1092.99,1090,0,8.525843499999999,0
1516115245853,1090,1092.99,1090,0,8.518614949999998,0
1516115246909,1090,1092.99,1090,0,8.518614949999998,0
1516115248821,1090,1092.99,1090,3.5,39.31739042000001,0.08901913282168433
1516115250904,1090,1092.99,1090,3.5,39.31739042000001,0.08901913282168433
1516115252919,1090,1092.99,1090,3.5,39.31739042000001,0.08901913282168433
1516115254811,1090,1092.99,1090,3.5,39.31739042000001,0.08901913282168433
1516115256804,1090,1092.99,1090,3.5,39.11250342000001,0.08948545078836069
1516115259024,1090,1092.99,1090,3.5,39.11250342000001,0.08948545078836069
1516115260875,1090,1092.99,1090,3.5,38.91250342000001,0.08994538239349288
1516115264922,1090,1092.99,1090,3.5,38.712503420000004,0.09041006627827118
1516115265874,1090,1092.99,1090,3.5,33.712503420000004,0.10381904768079664
1516115267158,1086.67,1092.99,1090,3.5,33.51250342,0.10443863163953389
1516115268803,1086.67,1092.99,1090,3.5,33.51250342,0.10443863163953389
1516115270813,1086.67,1092.99,1090,3.5,33.31250342,0.10506565525479802
1516115272941,1086.67,1092.99,1090,3.5,25.91328532,0.13506585354882358
1516115274818,1086.67,1092.99,1090,3.5,5.50728532,0.6355218218474288
1516115276830,1086.67,1092.98999999,1090,3.5,4.9562199300000005,0.7061833513106428
1516115278852,1086.67,1092.98999999,1090,3.5,5.03120743,0.695658059957985
1516115281342,1086.67,1091.01,1091.01,0,5.03120743,0
1516115284194,1086.67,1091.01,1091.01,0,1.5606265,0
1516115284835,1086.67,1091.01,1091.01,0,1.5606265,0
1516115286811,1086.67,1091.01,1091.01,0,1.5606265,0
1516115288838,1086.67,1091.01,1091.01,0,1.5606265,0
1516115290854,1086.67,1091.01,1091.01,0,1.5606265,0
1516115292903,1086.67,1091.01,1091.01,0,0.0749875,0
1516115294829,1091.01,1092.98999998,1091.01,0,0.0749875,0
1516115296839,1091.01,1092.98999998,1091.01,0,0.0749875,0
1516115298806,1086.67,1092.98899999,1092.98899999,0,0.0749875,0
1516115300881,1086.67,1092.98899999,1092.98899999,0.09420827,4.22826958,0.02228057322683763
1516115303089,1086.67,1090.46,1092.98899999,0.09420827,4.22826958,0.02228057322683763
1516115304934,1086.67,1090.46,1092.98899999,0.09420827,4.22826958,0.02228057322683763
1516115308839,1086.67,1090.46,1086.67,0.09420827,4.22826958,0.02228057322683763
1516115310911,1086.67,1090.46,1086.67,0.09420827,4.22826958,0.02228057322683763
1516115312006,1086.67,1090.46,1086.67,0.09420827,4.22826958,0.02228057322683763
1516115312838,1086.67,1090.46,1086.67,0.09420827,4.22826958,0.02228057322683763
1516115314818,1086.67,1090.45999999,1086.67,0.09420827,4.22826958,0.02228057322683763
1516115316924,1086.67,1090.45999999,1086.67,0.09420827,4.15328208,0.022682848933776246
1516115318844,1086.67,1090.45999999,1086.67,0.09420827,4.15328208,0.022682848933776246
1516115320888,1086.67,1090.45999999,1086.67,0.09420827,4.15328208,0.022682848933776246
1516115322926,1086.67,1090.45999999,1086.67,0.09420827,4.15328208,0.022682848933776246
1516115324952,1086.67,1090,1086.67,0.09420827,3.71390858,0.02536634060066174
1516115326926,1086.67,1090,1086.67,0.09420827,3.71390858,0.02536634060066174
1516115328972,1086.67,1090,1086.67,0.09420827,3.71390858,0.02536634060066174
1516115330890,1086.67,1090,1086.67,0.18090827,56.119484310000004,0.0032236267354253598
1516115332963,1086.67,1090,1086.67,0.18090827,55.20248431,0.0032771762405488015
1516115334937,1086.67,1088.46,1086.67,0.18090827,54.57148431,0.003315069624500745
1516115337243,1086.67,1088.46,1086.67,0.18090827,54.322575730000004,0.0033302594284035803
1516115338879,1086.67,1088.46,1086.67,0.18090827,54.322575730000004,0.0033302594284035803
1516115340868,1086.67,1088.46,1086.67,0.18090827,54.322575730000004,0.0033302594284035803
1516115343001,1082.18248,1083.62,1082.18148,0.18090827,54.322575730000004,0.0033302594284035803
1516115344949,1082.18248,1087.08,1083.62,0.18090827,54.322575730000004,0.0033302594284035803
1516115346972,1082.18248,1090,1083.62,0.18090827,54.322575730000004,0.0033302594284035803
1516115349078,1082.18248,1083.62,1083.62,0.18090827,54.322575730000004,0.0033302594284035803
1516115350893,1082.18248,1089.66999999,1083.62,0.18090827,54.322575730000004,0.0033302594284035803
1516115352863,1082.18248,1089.66999999,1083.62,0.0867,53.40557573,0.0016234259965349875
1516115354885,1082.18248,1089.66999999,1083.62,0.0867,52.40557573,0.001654404112392336
1516115356873,1082.18248,1089.66999999,1083.62,0.0867,51.416784,0.001686219814914912
1516115359798,1082.18248,1089.99999999,1083.62,0,51.416784,0
1516115361090,1082.18248,1089.99999999,1083.62,0.5,78.77838155,0.006346918915599377
1516115363437,1082.18248,1089.99999999,1083.62,0.5,78.77838155,0.006346918915599377
1516115364973,1082.18148,1083.62,1082.18148,0.5,74.26080955,0.006733026518696226
1516115366869,1082.18148,1083.62,1082.18148,0.5,74.26080955,0.006733026518696226
1516115369079,1082.18148,1083.62,1082.18148,0.95737579,75.85670775,0.012620845517778222
1516115370869,1082.18148,1083.62,1082.18148,0.95737579,38.24757775,0.025031017552477556
1516115372969,1082.18148,1083.62,1082.18148,0.95737579,35.50489475,0.026964614224071176
1516115375165,1082.18148,1083.62,1082.18148,0.95737579,28.95749575,0.03306141519506223
1516115376888,1082.18148,1083.62,1082.18148,0.95737579,28.95749575,0.03306141519506223
1516115378946,1082.18148,1083.62,1082.18148,0.95737579,28.95749575,0.03306141519506223
1516115381102,1082.18148,1083.62,1082.18148,0.95737579,28.95749575,0.03306141519506223
1516115382973,1082.18148,1083.62,1082.18148,0.95737579,28.95749575,0.03306141519506223
1516115384886,1082.18148,1083.62,1082.18148,0.95737579,28.95749575,0.03306141519506223
1516115387635,1082.18148,1083.62,1082.18148,0.70737579,23.94058475,0.029547139194250466
1516115388969,1081.55,1082.18148,1082.18148,0.70737579,22.94617475,0.030827612781080208
1516115391029,1081.55,1082.18148,1082.18148,0.45737579,1.7897982000000001,0.2555460107178563
1516115393064,1081.55,1082.18148,1082.18148,0.45737579,1.77022377,0.25837173681155573
1516115394974,1081.55,1082.18148,1082.18148,0.45737579,1.77022377,0.25837173681155573
1516115396973,1081.55,1082.18148,1082.18148,0.45737579,0.2939,1.5562292956788024
1516115398881,1081.55,1082.18148,1082.18148,0.45737579,0.1939,2.3588230531201653
1516115400984,1081.55,1082.18148,1082.18148,0.45737579,0.1939,2.3588230531201653
1516115402952,1081.55,1082.18148,1082.18148,0,0.1939,0
1516115406900,1081.55,1082.18148,1082.18148,0,0.1939,0
1516115408899,1081.55,1082.18148,1082.18148,0,0.1939,0
1516115409770,1081.55,1082.18148,1082.18148,0,0.1939,0
1516115411770,1081.55,1082.18148,1082.18148,0,0.1939,0
1516115412919,1081.55,1082.18148,1082.18148,0,0.1939,0
1516115414919,1081.55,1082.18148,1082.18148,0,0.1939,0
1516115417220,1080.42638202,1081.55,1081.55,0,0.1939,0
1516115418959,1080.42638202,1081.55,1081.55,0,0.1939,0
1516115420966,1080.42638202,1081.55,1081.55,0,0.90734666,0
1516115423066,1080.42638202,1081.55,1081.55,0,0.90734666,0
1516115426939,1080.42638202,1081.55,1081.55,0,0.71344666,0
1516115428942,1080.42638202,1081.55,1081.55,0,0.71344666,0
1516115429829,1080.42638202,1081.55,1081.55,0,0.71344666,0
1516115430969,1080.42638202,1081.55,1081.55,0,0.71344666,0
1516115433059,1080.42638202,1082.18148,1082.18148,0,0.71344666,0
1516115434932,1080.42638202,1082.18148,1082.18148,0,0.71344666,0
1516115437039,1080.42638202,1082.18148,1082.18148,0,0.71344666,0
1516115439035,1080.42638202,1082.18148,1082.18148,0,0.71728509,0
1516115441005,1080.42638202,1083.62,1083.62,0,0.71728509,0
1516115442953,1080.42638202,1083.62,1083.62,0,0.71728509,0
1516115444926,1080.42638202,1083.62,1083.62,0,0.71728509,0
1516115448946,1078.83700001,1083.62,1079.05,0,0.00383843,0
1516115449905,1078.83700001,1083.62,1079.05,0,0.00383843,0
1516115450941,1079.05,1083.62,1079.05,0,0.00383843,0
1516115452952,1079.05,1083.62,1079.05,0,0.00383843,0
1516115454950,1079.05,1083.62,1079.05,0,0.00383843,0
1516115457334,1079.92,1087.33,1087.33,0,0.00383843,0
1516115458970,1079.92,1087.33,1087.33,0,0.00383843,0
1516115460972,1079.04,1087.33,1087.33,0.64055971,0.00383843,166.88065433002555
1516115462960,1079.04,1087.33,1087.33,0.64055971,0.00383843,166.88065433002555
1516115464957,1078.37,1085.3,1087.33,1.8364290499999998,1.08201254,1.6972345348234132
1516115467001,1078.04000001,1087.03,1087.33,1.8364290499999998,1.08201254,1.6972345348234132
1516115468967,1078.04000001,1087.03,1087.33,1.8364290499999998,1.08201254,1.6972345348234132
1516115470967,1078.04000001,1087.03,1087.33,1.8364290499999998,1.08201254,1.6972345348234132
1516115473118,1078.04100001,1086.16,1087.33,1.8364290499999998,1.07817411,1.7032768946752022
1516115475070,1078.04100001,1086.16,1087.33,1.8364290499999998,1.07817411,1.7032768946752022
1516115476990,1078.04100001,1086.16,1087.33,1.8364290499999998,1.07817411,1.7032768946752022
1516115479016,1078.04100001,1086.16,1087.33,1.8364290499999998,1.07817411,1.7032768946752022
1516115481156,1077.171,1091.00999999,1087.33,1.8364290499999998,1.07817411,1.7032768946752022
1516115482994,1077.171,1091.00999999,1087.33,2.29642905,1.07817411,2.12992412700394
1516115485171,1078.37,1085.83,1087.33,2.29642905,1.07817411,2.12992412700394
1516115486940,1078.042,1088.25,1087.33,2.29642905,1.07817411,2.12992412700394
1516115489035,1078.042,1088.25,1087.33,2.2624047,1.07817411,2.0983667470924523
1516115491072,1083.62,1086.3,1087.33,1.65586934,1.07817411,1.5358088500195948
1516115493152,1083.62,1086.3,1087.33,1.65586934,1.07817411,1.5358088500195948
1516115495111,1083.62,1091.01,1087.33,1.65586934,1.07817411,1.5358088500195948
1516115496998,1083.62,1091.01,1087.33,1.65586934,1.07817411,1.5358088500195948
1516115501044,1083.62,1091.01,1087.33,1.5593305,1.07817411,1.44626965676258
1516115502970,1088.56,1091.00999999,1091.00999999,1.5593305,1.07817411,1.44626965676258
1516115504023,1088.56,1091.00999999,1091.00999999,1.5593305,1.07817411,1.44626965676258
1516115507419,1088.56,1090.21,1088.56,0.46,0,
1516115508191,1088.56,1090.21,1088.56,0.46,0,
1516115509032,1088.56,1089.34,1088.56,0.46,0,
1516115510988,1088.56,1089.34,1088.56,0.46,0,
1516115513191,1083.62,1087.33,1088.56,0.46,0,
1516115515197,1083.62,1087.33,1088.56,0,0,
1516115518984,1083.62,1087.33,1088.56,0,0,
1516115521037,1083.62,1087.33,1088.56,0,0,
1516115521842,1083.62,1083.62104363,1088.56,0,0,
1516115523062,1083.62,1083.62104363,1088.56,0.25,0.25,1
1516115525026,1083.62,1083.62104363,1088.56,0.25,0.25,1
1516115527151,1083.62,1083.62104363,1088.56,0.25,0.25,1
1516115530147,1083.62,1083.62104363,1088.56,0.25,0.25,1
1516115532446,1084.18148,1087.33,1083.62104363,0.25,0.25,1
1516115534001,1084.18148,1087.33,1083.62104363,0.25,0.25,1
1516115537212,1084.18148,1087.33,1083.62104363,0.25,0.25,1
1516115537984,1084.18148,1087.33,1083.62104363,0.25,0.25,1
1516115539215,1084.18148,1087.33,1083.62104363,0.25,0.25,1
1516115541522,1084.18148,1087.33,1083.62104363,0.25,0.25,1
1516115543174,1084.18148,1087.33,1083.62104363,0.25,0.25,1
1516115545005,1084.18148,1087.33,1083.62104363,0.25,0.25,1
1516115546978,1084.18148,1087.33,1083.62104363,0.25,0.25,1
1516115550430,1084.18148,1087.33,1083.62104363,0.25,0.25,1
1516115554539,1084.18148,1087.33,1083.62104363,0.28704247,0.25,1.14816988
1516115554774,1084.18148,1087.33,1083.62104363,0.28704247,0.25,1.14816988
1516115555707,1083.62,1087.3,1083.62,0.28704247,0.25,1.14816988
1516115556990,1083.62,1087.3,1083.62,0.28704247,0.128,2.242519296875
1516115558992,1083.62,1087.33,1083.62,0.03704247,0.128,0.289394296875
1516115561058,1083.62,1087.33,1083.62,0.03704247,0.128,0.289394296875
1516115562992,1083.62,1087.33,1083.62,0.03704247,0.1174363,0.31542606502418763
1516115565089,1083.62,1087.33,1083.62,0.03704247,0.1174363,0.31542606502418763
1516115567145,1084.18148,1087.33,1083.62,0.03704247,0.10325608,0.35874371756123224
1516115569043,1084.18148,1087.33,1083.62,0.03704247,0.10325608,0.35874371756123224
1516115571139,1084.18148,1086.97,1083.62,0.03704247,0.10325608,0.35874371756123224
1516115573055,1084.18148,1087.33,1084.18148,0.03704247,0,
1516115575120,1084.18148,1087.33,1084.18148,0.03704247,0,
1516115577545,1084.18148,1085.96,1084.18148,0.18704247,1.52,0.12305425657894736
1516115579177,1084.18148,1084.63,1084.18148,0.18704247,1.52,0.12305425657894736
1516115580996,1084.18148,1084.63,1084.18148,0.18704247,1.52,0.12305425657894736
1516115585004,1084.18148,1085.46,1084.18148,0.18704247,1.52,0.12305425657894736
1516115585131,1084.18148,1085.46,1084.18148,0.18704247,1.52,0.12305425657894736
1516115587098,1084.18148,1087.32999999,1084.18148,0.18704247,1.52,0.12305425657894736
1516115591320,1084.18148,1084.96,1084.18148,0.15,1.52,0.09868421052631579
1516115591789,1084.18148,1084.96,1084.18148,0.15,1.52,0.09868421052631579
1516115593080,1084.18148,1084.96,1084.18148,0.15,1.52,0.09868421052631579
1516115595050,1084.18148,1084.96,1084.18148,0.15,1.52,0.09868421052631579
1516115597351,1084.18148,1085,1084.18148,0.15,1.52,0.09868421052631579
1516115601596,1084.18148,1085,1084.18148,0.15,1.52,0.09868421052631579
1516115602214,1084.18148,1085,1084.18148,0.15,1.52,0.09868421052631579
1516115603055,1084.18148,1085,1084.18148,0.15,1.52,0.09868421052631579
1516115605108,1084.18148,1085,1084.18148,0.15,1.52,0.09868421052631579
1516115607064,1084.18148,1085,1084.18148,0.15,1.52,0.09868421052631579
1516115609459,1084.18148,1085,1084.18148,0,2.2199999999999993,0
1516115611068,1084.18148,1085,1084.18148,0,2.2199999999999993,0
1516115614627,1084.18148,1085,1084.18148,0,2.0799999999999996,0
1516115615292,1084.18148,1085,1084.18148,0,2.0799999999999996,0
1516115619214,1084.18148,1085,1084.18148,0,2.0799999999999996,0
